hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
-3.155,-4.968,189,CD8_c1_Tex,0.995,0.046,1.375,0.932,0.946,2.652,1.496,1.986,0.378,0.208,0.642,0.108,0.009,1.013,1.744,2.511,0.73,0.0,0.074,0.369,0.196,0.128,0.631,0.36,0.459
-3.299,3.229,247,CD8_c2_Teff,0.992,0.092,1.531,0.045,0.012,1.947,0.164,1.597,0.019,1.044,0.275,1.24,0.047,0.113,1.221,0.755,0.942,0.277,0.13,0.468,0.207,0.191,0.089,0.072,1.167
-3.729,1.49,63,CD8_c2_Teff,0.952,0.022,0.843,0.151,0.09,1.703,0.0,1.299,0.0,0.935,0.481,1.032,0.106,0.024,1.841,0.315,0.725,0.742,0.614,1.27,0.651,0.116,0.237,0.235,0.767
-4.59,-2.981,6,CD8_c1_Tex,1.0,0.342,1.08,0.425,0.767,1.59,1.123,1.29,0.446,0.517,0.0,0.517,0.0,0.337,0.382,0.926,0.454,0.0,0.0,0.337,0.774,0.0,0.394,0.0,0.0
-4.159,-4.72,200,CD8_c1_Tex,0.98,0.032,0.758,0.803,0.757,2.667,1.328,1.677,0.45,0.028,0.789,0.075,0.011,1.204,2.209,1.725,0.63,0.014,0.054,0.586,0.354,0.049,0.449,0.025,0.334
-4.303,-4.968,217,CD8_c1_Tex,0.982,0.078,0.813,1.202,0.957,2.852,1.397,1.734,0.293,0.145,0.943,0.119,0.012,0.908,2.031,1.86,0.744,0.006,0.062,0.731,0.257,0.011,0.453,0.048,0.44
-4.733,-2.733,6,CD8_c1_Tex,1.0,0.0,0.0,0.0,0.0,2.688,0.0,1.325,0.0,0.0,0.375,0.0,0.0,0.57,1.876,0.468,0.0,0.0,0.0,0.83,0.0,0.455,0.738,0.528,0.0
-1.578,2.236,69,CD8_c0_t-Teff,0.899,0.085,1.009,0.262,0.004,0.75,0.105,0.744,0.0,0.863,0.166,0.387,0.014,0.635,0.781,0.668,0.314,0.062,0.337,0.491,0.293,0.206,0.154,0.063,0.165
-1.864,2.236,116,CD8_c0_t-Teff,0.879,0.056,0.962,0.105,0.083,1.639,0.219,0.71,0.036,0.346,0.252,0.298,0.053,0.461,1.523,0.55,0.497,0.101,0.261,0.247,0.234,0.042,0.061,0.026,0.191
-0.287,-0.497,10,CD8_c0_t-Teff,0.9,0.0,1.803,0.865,0.0,0.0,0.0,1.271,0.0,0.0,0.079,0.376,0.0,0.452,0.364,1.479,0.177,0.0,0.198,0.0,0.26,0.0,0.0,0.314,0.309
-0.287,-2.484,1,CD8_c9_Tsen,1.0,0.0,0.0,0.0,0.0,2.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.689,2.959,2.317,0.0,0.0,0.0,0.0,0.0,2.317,0.0,0.0
1.004,-0.248,150,CD8_c0_t-Teff,0.987,0.066,2.56,0.273,0.06,1.268,0.242,1.816,0.198,0.64,0.433,0.778,0.04,0.323,1.02,1.23,0.809,0.073,0.126,0.27,0.213,0.307,0.28,1.223,0.578
0.0,0.0,302,CD8_c0_t-Teff,0.98,0.016,1.96,0.269,0.012,0.294,0.046,1.673,0.109,0.293,0.234,0.763,0.032,0.104,1.024,1.169,0.629,0.041,0.128,0.303,0.236,0.419,0.426,1.047,0.603
-4.016,2.484,171,CD8_c2_Teff,0.988,0.011,0.852,0.048,0.007,1.72,0.056,1.488,0.0,0.508,0.221,1.149,0.165,0.106,1.936,0.258,0.667,0.608,0.412,1.024,0.284,0.133,0.16,0.078,0.844
-4.446,2.733,140,CD8_c2_Teff,0.979,0.012,0.574,0.016,0.001,1.791,0.087,1.316,0.012,0.725,0.348,1.444,0.241,0.066,2.2,0.059,0.858,0.706,0.691,1.494,0.382,0.127,0.095,0.08,1.025
-4.159,2.733,238,CD8_c2_Teff,1.0,0.011,0.673,0.055,0.005,1.784,0.084,1.439,0.011,0.712,0.247,1.013,0.084,0.101,1.887,0.125,0.632,0.55,0.433,0.954,0.345,0.217,0.12,0.118,0.854
-4.59,2.484,113,CD8_c2_Teff,1.0,0.015,0.549,0.0,0.0,1.756,0.044,1.298,0.0,0.805,0.345,1.399,0.215,0.03,2.21,0.029,0.766,0.881,0.863,1.424,0.522,0.112,0.11,0.203,1.155
-4.016,0.497,67,CD8_c8_Teff_KLRG1,0.896,0.021,0.876,0.211,0.024,1.815,0.019,1.336,0.019,0.535,0.26,1.342,0.226,0.151,1.969,0.15,0.678,0.83,0.367,1.209,0.569,0.223,0.391,0.174,1.163
-4.303,2.981,175,CD8_c2_Teff,1.0,0.009,0.454,0.018,0.0,1.67,0.031,1.413,0.014,0.989,0.254,0.846,0.086,0.064,1.54,0.124,0.658,0.486,0.355,0.807,0.264,0.141,0.126,0.087,0.779
-4.303,0.497,210,CD8_c8_Teff_KLRG1,0.971,0.057,0.759,0.084,0.011,2.035,0.047,1.172,0.008,1.034,0.36,1.294,0.196,0.11,2.015,0.168,0.717,0.716,0.371,1.123,0.518,0.158,0.208,0.119,1.103
-4.446,2.236,130,CD8_c2_Teff,1.0,0.012,0.823,0.022,0.0,1.993,0.0,1.337,0.011,0.89,0.336,1.52,0.141,0.088,2.197,0.025,0.683,1.026,0.675,1.623,0.557,0.113,0.062,0.169,1.324
-0.43,-5.217,144,CD8_c5_Tisg,0.965,0.077,1.322,0.231,0.022,0.98,0.132,1.237,0.082,1.213,0.306,0.915,0.153,0.127,1.215,1.027,0.822,0.216,0.577,0.805,0.318,0.36,0.146,0.19,0.554
-4.59,2.981,7,CD8_c2_Teff,1.0,0.0,0.612,0.0,0.0,2.336,0.0,1.479,0.0,1.511,0.0,1.775,0.27,0.0,2.017,0.328,1.411,0.969,1.201,1.629,0.247,0.0,0.0,0.0,0.758
-4.016,1.987,144,CD8_c2_Teff,0.979,0.012,0.812,0.129,0.003,1.877,0.082,1.359,0.0,0.964,0.27,1.271,0.211,0.087,1.846,0.211,0.692,0.701,0.683,1.187,0.45,0.268,0.139,0.19,0.866
-3.155,2.484,145,CD8_c2_Teff,0.952,0.036,1.172,0.133,0.058,1.838,0.112,1.363,0.054,0.693,0.222,1.032,0.067,0.089,1.775,0.428,0.709,0.26,0.289,0.553,0.292,0.238,0.161,0.205,0.865
-4.016,0.994,8,CD8_c2_Teff,0.625,0.0,1.711,0.243,0.0,1.872,0.0,1.742,0.0,0.297,0.228,1.398,0.0,0.0,2.131,0.557,1.18,0.867,0.261,1.535,0.43,0.108,0.585,0.0,0.642
-3.155,1.987,128,CD8_c2_Teff,0.961,0.015,0.903,0.188,0.047,1.605,0.0,1.316,0.026,0.316,0.423,0.923,0.056,0.1,1.865,0.259,0.796,0.423,0.281,0.88,0.293,0.267,0.288,0.099,0.884
-3.729,1.987,161,CD8_c2_Teff,0.994,0.042,0.892,0.075,0.017,1.88,0.038,1.423,0.021,0.721,0.166,1.212,0.089,0.073,1.768,0.27,0.644,0.421,0.461,0.739,0.273,0.192,0.087,0.136,0.975
-3.586,2.236,173,CD8_c2_Teff,0.994,0.018,1.288,0.087,0.012,1.903,0.081,1.551,0.017,0.61,0.218,0.946,0.104,0.12,1.89,0.404,0.659,0.476,0.389,0.824,0.348,0.188,0.268,0.198,0.775
-4.159,1.739,136,CD8_c2_Teff,0.993,0.034,0.73,0.042,0.0,1.948,0.018,1.159,0.0,1.125,0.33,1.492,0.24,0.096,2.127,0.041,0.8,1.049,0.607,1.463,0.479,0.201,0.177,0.089,1.059
-4.159,3.229,246,CD8_c2_Teff,0.992,0.021,0.74,0.077,0.015,1.741,0.008,1.423,0.0,1.011,0.142,0.927,0.126,0.09,1.479,0.262,0.598,0.418,0.23,0.633,0.192,0.114,0.101,0.068,0.653
-4.446,1.739,164,CD8_c2_Teff,0.988,0.028,0.858,0.106,0.0,2.218,0.01,1.122,0.008,1.176,0.288,1.284,0.418,0.098,2.128,0.01,0.713,1.043,0.221,1.437,0.653,0.244,0.15,0.028,1.059
-4.446,0.745,262,CD8_c8_Teff_KLRG1,0.939,0.037,0.653,0.043,0.007,2.024,0.058,1.2,0.0,0.646,0.316,1.458,0.133,0.091,2.175,0.117,0.688,0.84,0.518,1.525,0.646,0.092,0.131,0.109,1.211
-4.159,2.236,153,CD8_c2_Teff,0.993,0.03,0.677,0.024,0.005,1.905,0.057,1.225,0.011,0.647,0.262,1.299,0.134,0.04,2.084,0.101,0.658,0.831,0.659,1.398,0.42,0.103,0.144,0.117,1.261
-3.155,0.994,20,CD8_c2_Teff,0.6,0.0,1.061,0.096,0.0,1.449,0.075,1.094,0.113,0.838,0.246,0.936,0.349,0.176,1.789,0.083,0.694,0.613,0.455,1.101,0.507,0.515,0.162,0.305,0.523
-4.303,1.987,135,CD8_c2_Teff,0.985,0.024,0.76,0.091,0.0,1.928,0.062,1.437,0.0,1.017,0.389,1.387,0.218,0.049,2.139,0.039,0.812,0.939,0.577,1.443,0.685,0.12,0.11,0.069,1.101
-4.016,2.981,275,CD8_c2_Teff,0.993,0.018,0.716,0.097,0.027,1.872,0.033,1.472,0.011,0.953,0.236,1.059,0.147,0.082,1.663,0.236,0.687,0.474,0.297,0.66,0.253,0.206,0.071,0.066,0.833
-3.442,1.987,100,CD8_c2_Teff,1.0,0.03,0.938,0.094,0.0,1.701,0.177,1.324,0.036,0.42,0.278,1.231,0.238,0.178,1.899,0.412,0.636,0.421,0.483,0.956,0.23,0.281,0.325,0.169,1.199
-4.303,2.484,185,CD8_c2_Teff,0.989,0.028,0.629,0.016,0.002,1.967,0.074,1.425,0.0,0.636,0.234,1.37,0.177,0.067,2.228,0.108,0.787,0.867,0.746,1.353,0.441,0.091,0.115,0.15,1.126
-4.159,0.248,36,CD8_c8_Teff_KLRG1,1.0,0.0,0.854,0.186,0.025,1.606,0.08,0.925,0.0,0.966,0.192,0.975,0.048,0.158,1.786,0.48,0.987,0.643,0.463,1.052,0.43,0.294,0.183,0.141,0.785
-4.159,0.745,90,CD8_c8_Teff_KLRG1,0.833,0.054,1.092,0.096,0.017,2.122,0.105,1.327,0.0,0.375,0.117,1.453,0.104,0.065,2.189,0.262,0.738,0.807,0.402,1.164,0.647,0.177,0.399,0.12,1.521
-4.59,1.987,243,CD8_c2_Teff,0.996,0.034,0.752,0.109,0.006,2.26,0.008,1.296,0.0,1.481,0.272,1.348,0.258,0.081,2.194,0.022,0.783,1.03,0.19,1.452,0.66,0.214,0.165,0.051,1.156
-0.717,-5.217,285,CD8_c5_Tisg,0.972,0.057,1.271,0.544,0.107,2.088,0.307,1.35,0.081,0.527,0.37,0.411,0.048,0.316,1.583,1.337,0.765,0.134,0.315,0.613,0.184,0.175,0.186,0.176,0.444
-3.299,2.733,181,CD8_c2_Teff,0.994,0.043,1.286,0.107,0.032,1.903,0.155,1.453,0.062,0.737,0.193,1.203,0.105,0.091,1.427,0.526,0.802,0.208,0.335,0.572,0.256,0.245,0.145,0.21,0.931
-0.861,-4.968,42,CD8_c5_Tisg,0.81,0.093,1.159,0.651,0.1,2.563,0.684,1.65,0.125,0.346,0.341,0.232,0.0,0.456,1.812,1.602,0.897,0.056,0.167,0.552,0.445,0.136,0.334,0.156,0.481
-2.868,1.987,102,CD8_c2_Teff,0.804,0.014,1.047,0.241,0.063,1.105,0.067,1.325,0.021,0.294,0.276,0.843,0.057,0.093,1.365,0.521,0.579,0.294,0.264,0.691,0.292,0.176,0.245,0.221,0.712
-1.578,-1.739,50,CD8_c9_Tsen,0.94,0.034,0.794,1.024,0.412,1.381,0.757,1.669,0.149,0.225,0.683,0.253,0.166,0.548,1.316,1.35,1.045,0.036,0.081,0.537,0.475,0.159,0.304,0.152,0.287
-3.012,2.236,155,CD8_c2_Teff,0.948,0.026,0.989,0.07,0.014,1.575,0.044,1.349,0.046,0.462,0.3,1.099,0.03,0.085,1.503,0.29,0.653,0.348,0.325,0.484,0.334,0.331,0.17,0.166,0.838
-2.868,1.49,74,CD8_c2_Teff,0.824,0.02,1.031,0.152,0.031,1.331,0.041,1.06,0.028,0.808,0.225,1.073,0.124,0.166,1.473,0.45,0.731,0.412,0.284,0.741,0.468,0.348,0.2,0.3,0.692
-3.872,2.236,174,CD8_c2_Teff,0.983,0.063,1.04,0.07,0.013,1.86,0.057,1.377,0.028,0.784,0.197,1.091,0.173,0.142,1.947,0.359,0.717,0.618,0.444,0.975,0.353,0.22,0.119,0.147,0.978
-3.012,1.739,49,CD8_c2_Teff,0.816,0.065,1.025,0.211,0.024,1.38,0.112,1.139,0.0,0.727,0.304,0.969,0.053,0.147,1.956,0.187,0.728,0.378,0.247,0.799,0.451,0.171,0.286,0.425,0.819
-2.582,0.994,116,CD8_c10_Teff_CD244,0.629,0.061,0.929,0.334,0.075,1.189,0.052,1.084,0.021,0.761,0.249,0.724,0.196,0.115,1.32,0.427,0.731,0.37,0.47,0.637,0.284,0.297,0.261,0.308,0.427
-3.299,1.242,46,CD8_c2_Teff,0.87,0.03,0.902,0.105,0.057,1.574,0.123,1.229,0.0,0.878,0.26,1.019,0.156,0.04,1.575,0.21,0.525,0.895,0.459,1.035,0.427,0.354,0.172,0.181,1.094
-4.303,0.994,32,CD8_c2_Teff,0.625,0.047,1.136,0.057,0.032,2.098,0.101,1.32,0.0,0.773,0.284,1.551,0.11,0.363,2.318,0.439,0.719,0.86,0.525,0.98,0.397,0.06,0.209,0.167,1.178
-4.733,2.236,40,CD8_c2_Teff,1.0,0.044,0.678,0.095,0.0,2.184,0.0,0.932,0.0,1.546,0.226,1.279,0.144,0.089,2.239,0.0,0.827,0.757,0.098,1.567,0.456,0.226,0.048,0.0,1.183
-3.586,2.733,308,CD8_c2_Teff,0.997,0.036,1.112,0.086,0.011,1.918,0.071,1.459,0.021,0.832,0.2,1.245,0.08,0.118,1.718,0.405,0.734,0.335,0.351,0.649,0.298,0.173,0.12,0.146,0.899
-4.016,3.478,241,CD8_c2_Teff,0.988,0.03,0.674,0.067,0.017,1.711,0.066,1.326,0.007,1.128,0.229,0.884,0.122,0.063,1.439,0.184,0.654,0.277,0.229,0.599,0.263,0.193,0.103,0.072,0.792
-4.303,3.478,252,CD8_c2_Teff,0.98,0.0,0.481,0.047,0.007,1.359,0.026,1.26,0.011,0.89,0.162,0.547,0.103,0.087,1.197,0.141,0.47,0.242,0.189,0.485,0.116,0.134,0.073,0.059,0.551
-3.872,3.229,339,CD8_c2_Teff,0.991,0.044,0.972,0.072,0.022,1.818,0.077,1.346,0.013,1.179,0.212,1.143,0.085,0.086,1.577,0.474,0.629,0.432,0.335,0.624,0.231,0.182,0.149,0.08,0.967
-2.438,2.236,40,CD8_c2_Teff,0.625,0.057,0.976,0.558,0.062,1.55,0.24,1.156,0.149,0.232,0.33,0.577,0.079,0.272,1.785,0.775,0.488,0.219,0.204,0.591,0.33,0.099,0.056,0.078,0.387
-3.729,0.994,3,CD8_c2_Teff,0.667,0.0,1.312,0.0,0.0,2.382,0.562,1.369,0.0,0.0,0.0,0.482,0.482,0.562,2.197,0.0,0.0,0.593,0.651,0.718,0.562,0.0,0.0,0.0,0.69
-2.438,0.745,144,CD8_c10_Teff_CD244,0.847,0.031,0.962,0.415,0.094,1.318,0.222,1.253,0.085,0.43,0.237,0.432,0.084,0.266,1.45,0.683,0.557,0.246,0.212,0.561,0.249,0.196,0.288,0.084,0.327
-0.574,0.497,211,CD8_c0_t-Teff,0.986,0.051,1.633,0.2,0.055,0.208,0.059,1.137,0.082,0.649,0.233,0.64,0.092,0.105,0.774,1.018,0.699,0.146,0.383,0.53,0.325,0.437,0.235,0.32,0.505
-2.868,0.497,4,CD8_c7_p-Tex,0.5,0.0,0.501,0.0,0.0,1.964,0.0,1.307,0.0,1.794,0.501,0.904,0.423,0.423,2.694,0.0,1.73,0.91,1.124,1.47,0.446,0.0,0.0,0.0,1.451
-2.725,1.739,54,CD8_c2_Teff,0.63,0.028,1.147,0.241,0.036,1.263,0.031,1.48,0.031,0.71,0.237,1.119,0.107,0.025,1.605,0.184,0.821,0.317,0.325,0.711,0.3,0.343,0.289,0.153,0.849
-4.303,1.49,14,CD8_c2_Teff,0.929,0.0,0.756,0.115,0.0,2.072,0.0,0.826,0.0,1.3,0.327,1.068,0.452,0.244,1.943,0.0,0.445,1.096,0.25,1.279,0.557,0.543,0.109,0.115,0.921
-1.578,1.739,138,CD8_c0_t-Teff,0.949,0.0,0.94,0.34,0.075,1.11,0.122,0.828,0.029,0.434,0.326,0.504,0.045,0.237,1.125,0.635,0.445,0.161,0.262,0.59,0.206,0.178,0.178,0.101,0.374
-1.004,1.242,203,CD8_c0_t-Teff,0.956,0.026,1.484,0.451,0.036,0.806,0.108,1.193,0.051,0.62,0.305,0.56,0.058,0.329,1.026,1.224,0.609,0.164,0.197,0.672,0.41,0.264,0.229,0.164,0.357
-4.159,3.726,221,CD8_c2_Teff,0.995,0.039,0.458,0.085,0.03,1.595,0.034,1.268,0.009,1.059,0.134,0.569,0.053,0.123,1.352,0.153,0.566,0.236,0.142,0.412,0.09,0.195,0.068,0.005,0.61
-1.434,1.987,190,CD8_c0_t-Teff,0.942,0.03,0.741,0.356,0.012,0.777,0.067,0.842,0.047,0.607,0.259,0.468,0.03,0.223,0.693,0.728,0.476,0.146,0.138,0.428,0.236,0.132,0.144,0.132,0.267
-3.872,0.745,10,CD8_c8_Teff_KLRG1,0.6,0.0,0.67,0.0,0.0,1.803,0.118,0.881,0.0,0.566,0.106,1.291,0.504,0.0,1.639,0.088,0.747,0.725,0.59,0.524,0.466,0.134,0.296,0.269,1.454
-4.016,1.49,13,CD8_c2_Teff,1.0,0.0,1.247,0.0,0.0,1.936,0.0,1.385,0.0,1.01,0.0,1.655,0.241,0.0,2.242,0.087,0.619,0.848,0.512,1.624,1.05,0.0,0.23,0.124,0.585
-2.008,2.484,13,CD8_c0_t-Teff,0.615,0.0,0.772,0.297,0.0,0.984,0.176,0.535,0.176,0.959,0.297,0.0,0.0,0.0,1.304,0.62,0.524,0.0,0.389,0.443,0.41,0.63,0.544,0.37,0.502
-2.725,2.236,50,CD8_c2_Teff,0.8,0.134,1.333,0.196,0.0,1.359,0.07,1.303,0.04,0.54,0.135,1.239,0.047,0.116,1.415,0.514,0.899,0.065,0.228,0.308,0.305,0.152,0.165,0.206,0.736
-2.438,1.739,51,CD8_c0_t-Teff,0.51,0.0,0.901,0.146,0.067,0.929,0.069,1.238,0.0,0.54,0.2,0.518,0.038,0.228,0.724,0.468,0.725,0.075,0.153,0.268,0.248,0.373,0.186,0.149,0.535
-3.729,3.478,322,CD8_c2_Teff,1.0,0.022,1.0,0.053,0.018,1.845,0.061,1.396,0.021,1.253,0.208,1.113,0.045,0.102,1.489,0.534,0.802,0.354,0.165,0.557,0.125,0.191,0.078,0.067,0.921
-2.438,1.242,69,CD8_c2_Teff,0.493,0.054,1.134,0.266,0.064,0.708,0.063,0.901,0.014,0.983,0.287,1.133,0.055,0.078,1.186,0.549,0.579,0.608,0.54,0.481,0.38,0.428,0.206,0.173,0.712
-2.151,1.739,38,CD8_c2_Teff,0.579,0.0,1.137,0.33,0.004,1.101,0.058,1.295,0.046,0.433,0.216,0.806,0.091,0.186,1.049,0.477,0.646,0.163,0.28,0.292,0.127,0.078,0.167,0.0,0.356
-3.586,0.248,60,CD8_c8_Teff_KLRG1,0.883,0.064,1.117,0.22,0.025,0.963,0.024,1.061,0.0,0.718,0.342,1.071,0.088,0.117,1.547,0.765,0.924,0.618,0.326,1.03,0.538,0.574,0.301,0.395,0.623
-3.729,0.497,16,CD8_c8_Teff_KLRG1,0.562,0.026,1.481,0.242,0.102,1.26,0.0,0.965,0.0,0.791,0.269,1.209,0.306,0.209,1.527,0.41,0.993,0.761,0.335,1.196,0.587,0.137,0.46,0.305,0.681
-3.442,3.478,331,CD8_c2_Teff,0.991,0.087,1.28,0.046,0.008,2.062,0.096,1.313,0.021,1.158,0.202,1.285,0.046,0.092,1.147,0.733,0.869,0.336,0.201,0.623,0.117,0.215,0.07,0.095,1.006
-0.861,0.994,192,CD8_c0_t-Teff,0.964,0.053,1.579,0.511,0.039,0.578,0.168,1.156,0.098,0.554,0.393,0.403,0.084,0.249,0.768,1.244,0.644,0.112,0.258,0.503,0.301,0.359,0.225,0.243,0.327
-3.012,2.733,119,CD8_c2_Teff,0.958,0.033,1.441,0.133,0.033,1.827,0.123,1.633,0.036,0.613,0.203,0.927,0.047,0.131,1.326,0.531,0.839,0.166,0.146,0.436,0.118,0.151,0.066,0.131,0.611
-2.582,1.987,68,CD8_c2_Teff,0.676,0.091,1.168,0.119,0.017,1.126,0.104,1.124,0.033,0.568,0.131,0.886,0.033,0.08,1.529,0.33,0.577,0.199,0.386,0.555,0.389,0.086,0.097,0.176,0.722
-4.446,3.726,46,CD8_c2_Teff,1.0,0.0,0.48,0.056,0.0,1.337,0.0,0.915,0.0,1.102,0.132,0.565,0.039,0.0,1.247,0.212,0.185,0.149,0.161,0.294,0.131,0.104,0.185,0.057,0.519
-2.295,1.49,44,CD8_c0_t-Teff,0.545,0.0,1.146,0.106,0.046,0.976,0.027,1.141,0.04,0.786,0.217,0.821,0.046,0.125,1.664,0.506,0.678,0.121,0.361,0.627,0.298,0.353,0.221,0.224,0.661
-2.008,0.497,133,CD8_c7_p-Tex,0.414,0.021,1.245,0.552,0.18,1.17,0.281,1.162,0.152,0.448,0.61,0.674,0.188,0.524,1.561,0.756,0.684,0.247,0.422,0.813,0.502,0.301,0.386,0.123,0.387
-2.725,2.733,42,CD8_c2_Teff,0.786,0.067,1.389,0.283,0.114,1.529,0.226,1.287,0.083,0.564,0.179,0.717,0.047,0.098,1.469,0.748,1.057,0.138,0.083,0.192,0.031,0.39,0.0,0.124,0.545
-0.574,-4.968,86,CD8_c5_Tisg,0.849,0.031,1.024,0.182,0.114,1.891,0.305,1.441,0.067,0.865,0.265,0.816,0.051,0.168,1.884,0.929,0.793,0.366,0.573,0.828,0.414,0.148,0.122,0.091,0.634
-3.012,3.229,112,CD8_c2_Teff,0.973,0.122,1.245,0.158,0.0,1.852,0.162,1.402,0.032,0.595,0.293,1.093,0.009,0.11,1.052,0.729,0.993,0.231,0.136,0.583,0.073,0.172,0.106,0.137,1.065
-3.872,3.726,338,CD8_c2_Teff,0.994,0.019,0.831,0.108,0.007,1.757,0.076,1.372,0.011,1.382,0.17,0.859,0.103,0.161,1.353,0.402,0.631,0.291,0.173,0.445,0.191,0.205,0.112,0.028,0.86
-3.155,2.981,170,CD8_c2_Teff,1.0,0.099,1.526,0.146,0.018,1.982,0.135,1.602,0.021,0.95,0.192,1.323,0.038,0.126,1.485,0.761,0.867,0.199,0.183,0.472,0.157,0.171,0.064,0.149,0.98
-2.438,0.248,141,CD8_c7_p-Tex,0.915,0.013,1.102,0.276,0.022,0.948,0.065,1.386,0.054,0.86,0.355,1.393,0.27,0.188,1.697,0.157,0.792,0.644,0.575,1.236,0.564,0.54,0.26,0.07,0.759
-3.586,1.242,15,CD8_c2_Teff,0.933,0.0,0.582,0.09,0.0,2.219,0.0,0.794,0.0,0.585,0.218,1.095,0.0,0.0,2.01,0.0,0.901,0.505,0.38,1.503,0.479,0.385,0.225,0.15,1.262
-2.008,1.987,52,CD8_c0_t-Teff,0.846,0.035,0.836,0.393,0.0,2.517,0.356,0.768,0.046,0.195,0.402,0.484,0.0,0.482,1.921,0.91,0.684,0.0,0.086,0.601,0.118,0.14,0.382,0.0,0.326
-4.446,3.229,44,CD8_c2_Teff,1.0,0.0,0.105,0.111,0.0,1.175,0.0,1.6,0.0,0.354,0.315,0.534,0.099,0.12,1.307,0.099,0.542,0.234,0.266,0.76,0.112,0.217,0.049,0.105,0.514
-4.59,0.994,1,CD8_c2_Teff,1.0,0.0,1.631,0.0,0.0,2.106,0.0,1.631,0.0,0.0,0.0,1.944,0.0,0.0,2.529,0.0,0.0,0.0,0.0,1.944,0.0,0.0,1.631,0.0,2.212
0.574,0.0,162,CD8_c0_t-Teff,0.963,0.04,2.112,0.258,0.052,0.654,0.123,1.754,0.229,0.53,0.332,0.896,0.043,0.133,0.813,1.452,0.843,0.075,0.074,0.338,0.201,0.354,0.265,1.194,0.781
-3.872,1.242,3,CD8_c2_Teff,1.0,0.0,2.3,0.0,0.0,2.305,0.0,1.151,0.0,0.71,0.0,0.546,0.0,0.819,2.188,1.077,0.819,0.635,0.0,0.925,0.516,0.0,1.046,0.0,0.71
-2.295,1.987,33,CD8_c2_Teff,0.545,0.116,0.867,0.234,0.043,1.819,0.128,0.776,0.0,0.395,0.099,0.57,0.094,0.068,1.676,0.169,0.385,0.118,0.511,0.303,0.126,0.145,0.162,0.206,0.6
-3.442,0.994,28,CD8_c2_Teff,0.714,0.049,1.115,0.355,0.122,1.836,0.039,1.242,0.137,0.877,0.4,0.735,0.291,0.069,1.589,0.468,0.773,0.421,0.099,0.787,0.406,0.385,0.129,0.459,0.731
-0.143,0.248,209,CD8_c0_t-Teff,0.976,0.053,1.901,0.229,0.03,0.31,0.024,1.554,0.063,0.434,0.265,0.542,0.052,0.091,0.711,1.519,0.724,0.081,0.195,0.332,0.289,0.33,0.261,0.655,0.562
-3.586,0.745,4,CD8_c8_Teff_KLRG1,0.75,0.0,1.484,0.0,0.0,1.621,0.0,2.077,0.471,1.621,0.906,0.0,0.481,0.0,2.31,0.502,0.0,1.027,1.109,0.993,0.869,0.481,0.0,0.346,0.471
0.717,-0.248,58,CD8_c0_t-Teff,0.966,0.108,2.366,0.092,0.033,1.095,0.139,1.786,0.07,0.466,0.206,0.783,0.06,0.204,0.907,1.265,0.933,0.167,0.117,0.461,0.297,0.275,0.288,1.144,0.761
-4.59,3.478,13,CD8_c2_Teff,1.0,0.0,0.263,0.0,0.0,0.506,0.0,1.225,0.0,0.933,0.0,0.325,0.0,0.119,0.578,0.212,0.0,0.315,0.0,0.873,0.208,0.119,0.0,0.0,0.186
-3.299,0.745,3,CD8_c2_Teff,0.333,0.0,2.251,0.0,0.0,1.332,0.0,0.917,0.0,1.733,0.314,0.473,0.0,0.0,1.522,0.314,1.994,0.0,0.0,0.661,0.0,0.314,0.0,0.473,0.473
-4.303,3.975,39,CD8_c2_Teff,1.0,0.0,0.414,0.104,0.034,1.235,0.037,0.862,0.0,1.033,0.179,0.545,0.057,0.165,1.642,0.251,0.664,0.118,0.254,0.298,0.22,0.346,0.055,0.055,0.594
-2.582,2.484,38,CD8_c2_Teff,0.868,0.0,1.425,0.291,0.047,1.366,0.122,1.648,0.096,0.616,0.194,0.874,0.034,0.233,1.246,0.877,0.905,0.19,0.066,0.298,0.287,0.466,0.221,0.295,0.403
-2.868,2.981,69,CD8_c2_Teff,0.971,0.07,1.45,0.225,0.032,1.293,0.045,1.309,0.019,0.48,0.093,0.829,0.0,0.035,1.215,0.658,0.641,0.15,0.097,0.205,0.032,0.115,0.117,0.134,0.792
-4.876,1.987,19,CD8_c2_Teff,1.0,0.096,0.619,0.088,0.0,2.358,0.0,1.174,0.0,2.045,0.369,1.601,0.715,0.0,2.268,0.0,0.844,0.918,0.177,1.483,0.508,0.271,0.0,0.102,1.023
-4.446,1.242,5,CD8_c2_Teff,1.0,0.0,1.399,0.0,0.0,2.246,0.0,1.472,0.0,1.329,0.226,0.593,0.434,0.242,2.053,0.084,0.644,0.396,0.349,0.758,1.307,0.0,0.0,0.0,1.56
-3.586,3.726,340,CD8_c2_Teff,0.985,0.035,1.126,0.117,0.027,1.755,0.077,1.282,0.015,1.493,0.228,0.997,0.046,0.091,1.18,0.526,0.739,0.353,0.187,0.404,0.177,0.19,0.066,0.024,1.019
