hex_x,hex_y,n_cells,state,state_purity,BCL6,CD69,CXCR6,ENTPD1,GZMB,HAVCR2,ID2,ID3,IL7R,ITGAE,KLF2,LEF1,PDCD1,PRF1,RGS1,RUNX3,S1PR1,SELL,SELPLG,SLAMF6,TCF7,TOX,XCL1,ZEB2
6.132,11.586,79,ZNF683+ Teff,1.0,0.015,1.141,0.878,0.113,1.644,0.942,1.425,0.0,0.205,0.107,0.04,0.1,0.0,1.88,0.0,0.337,0.346,0.796,1.593,0.144,0.045,0.021,1.075,0.014
4.32,11.345,122,ZNF683+ Teff,1.0,0.008,0.978,0.321,0.07,1.581,0.546,1.428,0.0,0.42,0.074,0.128,0.243,0.0,1.87,0.0,0.253,0.539,1.255,1.558,0.112,0.06,0.032,0.75,0.019
2.09,8.931,77,GNLY+ Temra,0.922,0.018,1.53,0.0,0.0,2.576,0.07,1.085,0.05,0.175,0.208,1.197,0.026,0.11,1.559,0.282,0.568,0.368,0.169,0.978,0.195,0.066,0.17,0.192,1.148
4.738,11.586,55,ZNF683+ Teff,1.0,0.016,1.055,0.324,0.027,1.745,0.422,1.557,0.0,0.498,0.154,0.149,0.188,0.0,1.733,0.0,0.203,0.425,1.111,1.818,0.18,0.054,0.059,0.846,0.059
6.271,11.345,267,ZNF683+ Teff,0.996,0.019,1.156,0.987,0.083,1.379,0.734,1.286,0.0,0.229,0.108,0.047,0.107,0.009,1.819,0.021,0.294,0.243,0.524,1.383,0.279,0.034,0.062,1.18,0.072
5.574,11.586,174,ZNF683+ Teff,1.0,0.0,0.955,0.488,0.036,1.561,0.606,1.236,0.0,0.339,0.145,0.081,0.179,0.0,1.82,0.0,0.227,0.483,0.807,1.46,0.069,0.054,0.043,0.74,0.042
5.156,11.828,17,ZNF683+ Teff,1.0,0.0,1.161,0.578,0.0,0.98,0.615,1.382,0.0,0.751,0.3,0.079,0.101,0.0,1.719,0.0,0.385,0.478,1.013,1.67,0.193,0.071,0.116,0.565,0.311
0.836,5.793,1231,CMC1+ Temra,0.964,0.022,0.906,0.011,0.003,1.7,0.057,0.9,0.004,0.292,0.136,1.938,0.039,0.033,1.937,0.103,0.636,0.176,0.229,0.587,0.308,0.144,0.403,0.029,1.425
9.058,10.862,16,Cycling T,1.0,0.068,0.519,0.23,0.208,0.782,0.449,1.575,0.0,0.27,0.353,0.163,0.189,0.0,1.377,0.0,0.371,0.364,0.978,1.674,0.263,0.0,0.0,1.221,0.0
6.411,11.586,21,ZNF683+ Teff,1.0,0.0,1.059,0.997,0.118,1.236,0.858,1.251,0.0,0.162,0.23,0.0,0.29,0.0,1.912,0.0,0.159,0.143,0.398,1.197,0.289,0.0,0.0,1.148,0.0
4.181,11.586,13,ZNF683+ Teff,1.0,0.0,0.771,0.875,0.067,1.802,0.653,1.356,0.0,0.761,0.26,0.129,0.211,0.0,1.708,0.0,0.149,0.469,0.703,1.517,0.067,0.0,0.246,0.671,0.0
3.623,11.104,54,ZNF683+ Teff,1.0,0.0,1.079,0.407,0.018,1.761,0.466,1.507,0.0,0.472,0.292,0.117,0.142,0.0,2.079,0.0,0.453,0.539,1.071,1.714,0.052,0.028,0.05,0.84,0.0
4.878,11.828,8,ZNF683+ Teff,1.0,0.0,0.506,0.381,0.309,1.386,0.443,1.765,0.0,0.682,0.395,0.0,0.0,0.0,1.833,0.0,0.309,0.688,0.685,1.274,0.0,0.176,0.0,0.664,0.258
5.714,11.828,12,ZNF683+ Teff,1.0,0.0,1.255,0.939,0.268,1.846,0.496,1.296,0.0,0.0,0.097,0.0,0.24,0.0,1.461,0.0,0.095,0.0,0.478,1.312,0.192,0.0,0.0,0.772,0.095
6.829,11.345,12,ZNF683+ Teff,1.0,0.0,1.608,1.07,0.134,1.689,1.088,1.367,0.0,0.159,0.0,0.0,0.259,0.0,1.781,0.0,0.255,0.14,0.393,1.662,0.247,0.097,0.0,1.829,0.205
4.599,11.828,3,ZNF683+ Teff,1.0,0.0,0.929,0.336,0.0,1.185,0.336,0.499,0.0,0.0,0.0,0.0,0.0,0.0,1.823,0.0,0.609,0.336,0.812,2.172,0.0,0.0,0.0,0.913,0.0
4.46,11.586,25,ZNF683+ Teff,1.0,0.0,1.056,0.361,0.0,1.183,0.515,1.379,0.0,0.319,0.174,0.034,0.174,0.0,1.504,0.0,0.12,0.618,1.401,1.597,0.253,0.0,0.0,0.492,0.058
5.993,11.828,12,ZNF683+ Teff,1.0,0.0,0.65,1.246,0.0,1.624,0.457,1.472,0.0,0.334,0.096,0.0,0.136,0.0,2.12,0.0,0.4,0.244,1.021,1.842,0.101,0.0,0.101,0.874,0.244
2.23,8.69,365,GNLY+ Temra,0.759,0.035,1.551,0.003,0.009,2.419,0.104,1.173,0.014,0.449,0.164,1.214,0.071,0.083,1.848,0.302,0.557,0.329,0.202,0.99,0.28,0.034,0.214,0.157,1.226
9.755,5.31,591,GZMK+ Tex,0.895,0.043,1.932,0.496,0.173,0.405,0.732,0.797,0.303,0.179,0.34,0.333,0.056,0.796,1.207,2.101,0.577,0.049,0.131,0.449,0.418,0.098,0.859,0.253,0.084
5.435,11.828,17,ZNF683+ Teff,1.0,0.092,0.904,0.384,0.0,1.617,0.647,1.12,0.0,0.307,0.0,0.227,0.233,0.0,1.365,0.0,0.138,0.677,1.257,1.498,0.0,0.087,0.0,0.415,0.0
6.968,11.586,1,ZNF683+ Teff,1.0,0.0,1.621,1.108,0.0,0.0,1.108,1.621,0.0,1.108,0.0,0.0,0.0,0.0,1.621,0.0,0.0,0.0,2.578,1.621,1.108,0.0,0.0,0.0,0.0
4.32,11.828,2,ZNF683+ Teff,1.0,0.0,0.702,0.702,0.517,1.371,0.517,2.291,0.0,0.517,0.0,0.0,0.0,0.0,1.238,0.0,0.0,0.931,0.0,1.633,0.517,0.0,0.0,0.702,0.0
8.501,10.862,5,Cycling T,1.0,0.0,0.434,0.0,0.49,0.787,0.393,1.569,0.0,0.549,0.203,0.203,0.265,0.0,1.83,0.0,0.528,0.623,1.229,2.118,0.0,0.0,0.0,0.877,0.248
3.345,11.104,13,ZNF683+ Teff,1.0,0.0,0.555,0.577,0.0,1.432,0.735,1.159,0.0,0.451,0.186,0.086,0.438,0.0,1.384,0.0,0.37,0.532,0.821,1.573,0.128,0.086,0.0,0.439,0.0
3.484,11.345,4,ZNF683+ Teff,1.0,0.0,1.988,0.0,0.0,1.303,0.303,1.309,0.0,1.146,0.383,0.0,0.0,0.0,2.029,0.0,0.327,0.327,0.383,2.044,0.0,0.0,0.0,0.383,0.0
8.78,10.862,12,Cycling T,1.0,0.0,0.408,0.247,0.0,1.115,0.275,0.65,0.0,0.733,0.556,0.0,0.062,0.0,1.875,0.0,0.52,0.807,1.382,1.291,0.173,0.0,0.062,0.76,0.0
6.271,11.828,3,ZNF683+ Teff,1.0,0.0,1.392,0.0,0.0,1.594,0.0,1.665,0.0,0.0,0.308,0.0,0.0,0.0,1.205,0.0,0.947,0.508,0.701,1.44,0.0,0.0,0.0,1.194,0.0
8.919,10.621,57,Cycling T,1.0,0.058,0.466,0.188,0.178,0.961,0.321,1.75,0.0,0.592,0.429,0.42,0.082,0.016,1.506,0.09,0.41,0.466,0.633,1.351,0.137,0.07,0.051,0.66,0.075
9.337,7.0,416,ITGAE+ Tex,0.543,0.047,1.522,0.667,0.368,2.356,0.92,1.105,0.624,0.126,0.516,0.346,0.058,0.871,1.629,2.029,0.577,0.036,0.138,0.536,0.216,0.044,0.65,0.438,0.365
8.78,7.966,506,ITGAE+ Tex,0.858,0.014,1.537,0.759,0.61,2.652,0.842,1.075,0.717,0.092,0.875,0.101,0.033,0.815,1.633,2.001,0.645,0.016,0.147,0.463,0.16,0.013,0.595,0.288,0.421
8.64,6.759,519,ITGAE+ Tex,0.674,0.045,1.456,0.841,0.357,2.154,0.771,1.067,0.328,0.162,0.677,0.277,0.031,0.813,1.531,1.947,0.73,0.042,0.148,0.752,0.236,0.04,0.543,0.205,0.369
11.149,8.69,531,Cycling T,1.0,0.013,0.435,0.063,0.111,0.837,0.16,0.497,0.1,0.163,0.612,0.733,0.2,0.175,1.238,0.271,0.573,0.223,0.9,0.641,0.251,0.187,0.289,0.104,0.363
11.706,11.104,221,Cycling T,1.0,0.007,1.297,0.153,0.179,0.958,0.333,1.335,0.079,0.258,0.532,0.219,0.176,0.065,1.112,0.348,0.564,0.311,0.586,1.042,0.143,0.087,0.123,0.638,0.099
10.034,8.69,229,Cycling T,0.983,0.033,1.01,0.342,0.325,1.565,0.479,0.886,0.341,0.215,0.508,0.459,0.073,0.477,1.322,0.979,0.62,0.125,0.356,0.569,0.219,0.127,0.48,0.399,0.386
0.418,9.414,56,GNLY+ Temra,1.0,0.0,0.606,0.037,0.0,2.513,0.083,1.009,0.0,0.169,0.112,1.863,0.069,0.0,2.233,0.039,0.542,0.531,0.366,0.97,0.392,0.066,0.079,0.098,0.966
6.689,11.586,3,ZNF683+ Teff,1.0,0.0,0.571,1.502,0.0,0.731,1.242,1.306,0.0,0.0,0.0,0.0,0.0,0.0,2.137,0.0,0.535,0.0,0.535,1.478,0.535,0.0,0.0,0.707,0.571
5.296,12.069,1,ZNF683+ Teff,1.0,0.0,0.0,0.0,0.0,2.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708,0.0,0.0,0.0,1.708,2.948,1.708,0.0,0.0,0.0,0.0
11.846,10.862,226,Cycling T,1.0,0.034,1.425,0.095,0.134,0.698,0.256,0.9,0.205,0.248,0.501,0.27,0.425,0.096,0.699,0.648,0.523,0.229,0.533,0.811,0.126,0.249,0.167,0.531,0.089
0.976,5.552,1160,CMC1+ Temra,0.979,0.022,0.951,0.013,0.002,1.575,0.049,0.889,0.023,0.371,0.128,1.937,0.062,0.029,1.842,0.108,0.598,0.225,0.229,0.555,0.328,0.199,0.366,0.033,1.268
-0.976,-2.172,16,Tn,1.0,0.0,0.347,0.0,0.0,0.0,0.0,0.545,0.142,2.673,0.072,1.86,1.582,0.0,0.062,0.0,0.208,0.294,1.735,0.655,0.095,1.985,0.177,0.0,0.0
2.09,3.621,395,Early Tcm/Tem,0.572,0.039,1.523,0.016,0.0,0.442,0.033,0.733,0.139,2.215,0.197,1.893,1.134,0.03,0.578,0.189,0.439,0.505,1.099,0.744,0.199,1.39,0.144,0.257,0.395
3.205,10.862,15,ZNF683+ Teff,1.0,0.092,1.248,0.0,0.0,1.202,0.493,1.12,0.0,0.478,0.098,0.213,0.0,0.0,1.591,0.0,0.446,0.345,1.242,1.594,0.1,0.118,0.0,0.384,0.0
-0.139,5.552,724,CMC1+ Temra,0.93,0.022,0.634,0.029,0.002,2.153,0.049,0.846,0.002,0.344,0.16,1.709,0.049,0.036,2.227,0.062,0.632,0.283,0.221,0.662,0.382,0.182,0.355,0.046,1.231
0.557,5.31,1095,CMC1+ Temra,0.958,0.023,0.895,0.022,0.006,1.69,0.06,0.894,0.013,0.434,0.165,1.849,0.071,0.025,1.909,0.086,0.559,0.193,0.259,0.563,0.298,0.206,0.338,0.033,1.28
8.222,10.862,2,Cycling T,0.5,0.0,0.528,0.0,0.0,1.169,0.778,0.945,0.0,0.528,0.0,0.0,0.0,0.0,0.942,0.0,0.528,0.942,0.778,2.028,0.0,0.0,0.0,0.528,0.0
0.697,4.586,278,CMC1+ Temra,0.813,0.045,0.978,0.033,0.019,1.404,0.073,0.817,0.07,1.477,0.172,1.623,0.331,0.038,1.61,0.128,0.522,0.349,0.602,0.639,0.274,0.592,0.235,0.075,0.92
0.557,6.276,1194,CMC1+ Temra,0.938,0.025,0.735,0.012,0.009,1.976,0.077,0.896,0.002,0.22,0.157,1.981,0.042,0.04,2.158,0.075,0.777,0.195,0.196,0.663,0.32,0.133,0.395,0.034,1.428
-0.836,5.31,138,ILTCK,0.768,0.061,1.337,0.081,0.017,2.497,0.235,1.375,0.027,0.899,0.245,1.854,0.13,0.096,2.649,0.156,0.83,0.415,0.564,1.182,0.361,0.37,0.359,0.281,1.177
0.836,7.241,924,CMC1+ Temra,0.593,0.021,0.819,0.018,0.009,2.144,0.075,1.012,0.0,0.354,0.193,1.682,0.049,0.088,2.058,0.094,0.695,0.325,0.249,0.796,0.318,0.122,0.299,0.067,1.157
11.428,9.172,143,Cycling T,1.0,0.014,0.774,0.154,0.141,0.799,0.269,0.61,0.252,0.153,0.589,0.998,0.267,0.299,1.097,0.622,0.678,0.315,0.656,0.756,0.284,0.257,0.463,0.149,0.343
10.313,8.207,235,Cycling T,0.536,0.026,0.834,0.135,0.22,0.752,0.281,0.687,0.651,0.146,0.494,0.277,0.176,0.467,0.89,0.671,0.492,0.106,0.436,0.317,0.206,0.19,0.501,1.142,0.288
9.058,6.517,464,GZMK+ Tex,0.625,0.049,1.41,0.663,0.252,1.963,0.818,0.873,0.289,0.142,0.673,0.335,0.032,0.778,1.537,1.826,0.808,0.033,0.179,0.657,0.24,0.068,0.649,0.237,0.351
11.846,10.379,239,Cycling T,1.0,0.035,1.333,0.468,0.362,1.207,0.652,1.056,0.56,0.089,0.665,0.205,0.114,0.636,1.198,1.363,0.538,0.063,0.122,0.54,0.236,0.047,0.613,0.407,0.231
0.279,4.828,191,CMC1+ Temra,0.717,0.04,0.892,0.061,0.011,1.56,0.058,0.88,0.048,1.092,0.217,1.503,0.212,0.05,1.914,0.139,0.595,0.391,0.428,0.678,0.28,0.381,0.187,0.099,0.902
8.919,7.724,511,ITGAE+ Tex,0.851,0.017,1.419,0.674,0.477,2.591,0.869,1.203,0.745,0.098,0.64,0.172,0.025,0.914,1.584,2.141,0.551,0.008,0.081,0.476,0.164,0.027,0.51,0.4,0.436
0.418,5.552,1159,CMC1+ Temra,0.974,0.024,0.76,0.019,0.003,1.889,0.055,0.862,0.009,0.313,0.138,1.942,0.058,0.029,2.004,0.081,0.629,0.194,0.224,0.605,0.331,0.176,0.399,0.038,1.395
0.976,7.0,1020,CMC1+ Temra,0.811,0.041,0.89,0.005,0.012,2.158,0.123,0.975,0.005,0.258,0.147,1.828,0.047,0.073,2.093,0.113,0.695,0.249,0.181,0.669,0.285,0.117,0.386,0.065,1.329
11.846,9.897,136,Cycling T,1.0,0.013,1.078,0.347,0.343,0.801,0.574,0.923,0.548,0.027,0.48,0.269,0.031,0.66,1.039,1.218,0.565,0.046,0.143,0.54,0.208,0.037,0.773,0.316,0.127
-0.279,5.31,316,CMC1+ Temra,0.829,0.009,0.758,0.036,0.007,2.16,0.072,0.946,0.012,0.544,0.177,1.506,0.04,0.067,2.269,0.066,0.66,0.363,0.459,0.739,0.321,0.267,0.306,0.126,1.159
12.124,10.862,19,Cycling T,1.0,0.039,1.733,0.0,0.191,0.655,0.359,0.781,0.186,0.256,0.419,0.214,0.513,0.166,0.801,0.817,0.495,0.19,0.746,0.821,0.125,0.191,0.095,0.257,0.0
6.689,-1.931,24,MAIT,1.0,0.107,1.855,0.345,0.045,0.0,0.0,1.446,0.0,3.285,0.144,1.746,0.0,0.0,1.508,0.0,0.433,0.724,0.041,0.886,0.179,1.168,0.132,0.0,0.211
-0.697,5.552,282,CMC1+ Temra,0.606,0.011,0.916,0.027,0.005,2.535,0.13,1.158,0.014,0.473,0.271,1.485,0.083,0.046,2.567,0.07,0.716,0.396,0.524,0.925,0.426,0.222,0.319,0.15,1.087
0.139,-2.172,19,Tn,1.0,0.0,0.442,0.0,0.0,0.074,0.0,0.71,0.0,2.367,0.164,1.115,0.99,0.0,0.069,0.0,0.34,0.19,1.455,0.595,0.163,1.625,0.0,0.0,0.088
0.557,-1.931,87,Tn,1.0,0.012,0.742,0.0,0.0,0.0,0.0,0.578,0.064,2.225,0.177,1.444,1.617,0.0,0.137,0.0,0.206,0.331,1.481,0.591,0.15,1.56,0.0,0.0,0.012
0.697,5.552,1212,CMC1+ Temra,0.977,0.015,0.849,0.018,0.005,1.731,0.062,0.868,0.004,0.326,0.13,1.91,0.036,0.044,1.932,0.103,0.606,0.171,0.214,0.577,0.292,0.155,0.343,0.042,1.424
-0.557,6.276,565,CMC1+ Temra,0.612,0.031,0.629,0.021,0.008,2.346,0.065,0.954,0.0,0.456,0.157,1.756,0.073,0.058,2.414,0.042,0.698,0.366,0.376,0.924,0.338,0.198,0.349,0.092,1.224
1.533,3.138,42,ILTCK,0.429,0.025,0.914,0.069,0.0,0.345,0.031,0.583,0.257,2.123,0.182,1.586,1.236,0.0,0.479,0.099,0.38,0.359,1.003,0.507,0.134,1.553,0.438,0.114,0.12
2.509,2.897,139,ITGAE+ Trm,0.36,0.034,1.4,0.035,0.0,0.089,0.026,0.548,0.232,2.386,0.183,1.216,0.842,0.078,0.265,0.435,0.396,0.741,0.951,0.588,0.141,0.884,0.165,0.182,0.076
-0.279,6.276,694,CMC1+ Temra,0.769,0.032,0.646,0.01,0.01,2.287,0.061,0.97,0.002,0.345,0.136,1.846,0.069,0.047,2.372,0.042,0.716,0.297,0.25,0.801,0.358,0.169,0.37,0.06,1.301
-0.976,6.035,367,CMC1+ Temra,0.49,0.025,0.75,0.01,0.012,2.714,0.199,1.065,0.009,0.377,0.207,1.697,0.066,0.05,2.769,0.055,0.705,0.363,0.387,1.079,0.371,0.186,0.368,0.076,1.375
0.0,5.31,577,CMC1+ Temra,0.925,0.024,0.716,0.011,0.002,2.012,0.046,0.865,0.006,0.46,0.143,1.64,0.059,0.027,2.081,0.07,0.625,0.314,0.313,0.581,0.336,0.221,0.341,0.066,1.189
0.279,5.793,1283,CMC1+ Temra,0.973,0.022,0.717,0.009,0.007,2.007,0.063,0.911,0.004,0.223,0.141,2.005,0.029,0.039,2.174,0.077,0.676,0.192,0.201,0.63,0.345,0.144,0.379,0.029,1.441
1.672,3.379,143,ILTCK,0.441,0.089,1.329,0.04,0.0,0.328,0.008,0.794,0.207,2.282,0.213,1.676,1.395,0.04,0.701,0.128,0.336,0.653,1.219,0.715,0.19,1.48,0.213,0.224,0.251
-1.672,-1.448,425,Tn,1.0,0.024,0.283,0.0,0.0,0.005,0.011,0.485,0.074,2.327,0.176,1.481,1.763,0.0,0.129,0.002,0.206,0.495,1.84,0.705,0.147,1.853,0.011,0.0,0.003
-0.976,8.931,222,GNLY+ Temra,1.0,0.051,0.327,0.0,0.005,2.737,0.013,0.951,0.0,0.234,0.168,1.83,0.084,0.067,2.56,0.024,0.611,0.654,0.15,1.196,0.382,0.085,0.188,0.058,1.117
11.288,8.931,245,Cycling T,1.0,0.023,0.53,0.135,0.118,0.737,0.213,0.488,0.146,0.136,0.633,0.893,0.235,0.23,1.156,0.405,0.571,0.282,0.903,0.65,0.287,0.218,0.41,0.084,0.329
0.0,4.828,129,ILTCK,0.558,0.052,1.215,0.072,0.018,1.891,0.14,0.982,0.057,1.448,0.213,1.57,0.318,0.077,1.965,0.294,0.592,0.423,0.637,0.895,0.277,0.598,0.242,0.248,1.044
-1.533,-2.172,4,Tn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,0.0,2.371,0.0,1.724,1.061,0.0,0.0,0.0,0.0,0.699,1.619,0.812,0.572,0.812,0.0,0.0,0.0
12.264,10.621,5,Cycling T,1.0,0.163,1.353,0.432,0.0,2.122,0.566,0.933,0.642,0.205,0.767,0.163,0.213,0.269,1.367,0.619,0.716,0.0,0.652,0.868,0.0,0.0,0.0,1.061,0.0
-0.557,5.793,492,CMC1+ Temra,0.837,0.037,0.694,0.009,0.005,2.543,0.103,1.022,0.004,0.299,0.207,1.534,0.055,0.037,2.462,0.058,0.713,0.293,0.381,0.928,0.348,0.171,0.289,0.104,1.215
-0.139,-2.172,24,Tn,1.0,0.0,0.636,0.0,0.0,0.0,0.0,0.694,0.064,2.562,0.043,1.554,1.588,0.0,0.07,0.0,0.101,0.551,1.926,0.47,0.109,1.73,0.031,0.0,0.053
1.115,-1.931,77,Tn,1.0,0.0,1.162,0.0,0.0,0.0,0.012,0.489,0.132,1.933,0.213,1.372,1.174,0.017,0.103,0.043,0.107,0.328,1.452,0.711,0.063,1.58,0.012,0.0,0.018
11.846,11.345,48,Cycling T,1.0,0.072,0.659,0.093,0.298,0.681,0.227,0.785,0.048,0.498,0.6,0.267,0.336,0.072,0.938,0.373,0.583,0.51,0.832,0.943,0.172,0.216,0.129,0.405,0.105
-1.115,6.276,289,GNLY+ Temra,0.675,0.011,0.619,0.02,0.0,2.704,0.139,1.147,0.005,0.38,0.177,1.702,0.088,0.022,2.735,0.044,0.749,0.472,0.37,1.073,0.372,0.171,0.328,0.103,1.286
-0.557,9.172,245,GNLY+ Temra,1.0,0.02,0.386,0.0,0.008,2.792,0.055,0.966,0.0,0.222,0.128,1.747,0.113,0.031,2.656,0.006,0.605,0.564,0.164,1.217,0.292,0.045,0.168,0.178,1.051
0.139,5.069,352,CMC1+ Temra,0.889,0.029,0.762,0.038,0.016,1.802,0.075,0.873,0.018,0.619,0.167,1.537,0.097,0.018,1.899,0.1,0.689,0.283,0.459,0.643,0.236,0.318,0.299,0.056,1.107
11.149,9.172,351,Cycling T,1.0,0.026,0.809,0.086,0.214,0.966,0.215,0.571,0.278,0.146,0.574,0.554,0.118,0.316,0.999,0.809,0.696,0.166,0.506,0.546,0.189,0.168,0.46,0.278,0.391
11.288,7.0,23,GZMK+ Tex,0.913,0.0,0.387,0.288,0.396,0.676,1.034,0.909,0.462,0.064,0.297,0.042,0.14,0.722,1.235,0.876,0.364,0.091,0.161,0.19,0.091,0.0,1.183,0.285,0.415
-1.254,6.035,200,GNLY+ Temra,0.385,0.041,0.705,0.024,0.014,2.934,0.215,1.312,0.022,0.436,0.192,1.745,0.054,0.046,2.92,0.035,0.852,0.372,0.48,1.111,0.391,0.147,0.297,0.107,1.16
-1.394,-1.931,67,Tn,1.0,0.0,0.371,0.0,0.0,0.0,0.0,0.358,0.128,2.323,0.181,1.453,1.744,0.0,0.045,0.0,0.258,0.479,1.724,0.776,0.035,1.82,0.013,0.0,0.0
-1.672,6.759,165,GNLY+ Temra,0.994,0.023,0.404,0.0,0.0,2.939,0.084,0.946,0.009,0.472,0.247,1.708,0.156,0.017,2.75,0.009,0.754,0.592,0.526,1.173,0.375,0.152,0.185,0.098,1.204
-1.533,3.621,10,ILTCK,1.0,0.0,0.827,0.0,0.0,2.319,0.177,1.357,0.0,1.892,0.182,1.534,0.988,0.0,2.274,0.0,0.544,0.282,1.794,0.828,0.187,1.526,0.426,0.311,0.627
1.533,4.103,388,CMC1+ Temra,0.588,0.05,1.425,0.022,0.005,1.033,0.048,0.702,0.103,1.857,0.197,1.858,0.69,0.054,1.178,0.146,0.383,0.405,0.804,0.649,0.229,0.825,0.218,0.128,0.857
0.418,-2.172,6,Tn,1.0,0.0,0.783,0.0,0.0,0.0,0.0,0.17,0.0,2.535,0.17,1.383,1.226,0.0,0.0,0.0,0.279,0.906,1.785,0.549,0.0,1.672,0.0,0.0,0.0
0.0,-2.414,4,Tn,1.0,0.0,0.386,0.0,0.0,0.0,0.0,0.758,0.0,2.01,0.368,1.334,1.882,0.0,0.0,0.0,0.0,0.781,1.443,1.154,0.368,1.831,0.0,0.0,0.0
-0.697,4.586,273,ILTCK,1.0,0.04,1.329,0.069,0.021,2.115,0.237,1.391,0.05,2.062,0.253,1.928,0.58,0.038,2.439,0.155,0.783,0.513,1.079,1.063,0.301,0.987,0.235,0.302,0.786
-0.976,5.069,153,ILTCK,0.974,0.036,1.264,0.089,0.014,2.448,0.276,1.44,0.007,1.506,0.28,1.846,0.21,0.045,2.679,0.129,0.867,0.418,0.718,1.234,0.38,0.58,0.318,0.365,1.01
10.87,8.69,324,Cycling T,1.0,0.017,0.605,0.149,0.097,0.868,0.171,0.599,0.102,0.203,0.585,0.687,0.167,0.222,1.257,0.406,0.525,0.196,0.755,0.627,0.233,0.208,0.35,0.096,0.432
8.78,7.483,597,ITGAE+ Tex,0.869,0.052,1.462,0.79,0.524,2.697,0.965,1.188,0.582,0.094,0.763,0.185,0.025,0.923,1.74,2.212,0.576,0.016,0.071,0.521,0.199,0.025,0.499,0.306,0.456
-1.394,6.276,148,GNLY+ Temra,0.851,0.009,0.563,0.007,0.009,2.901,0.169,1.223,0.0,0.396,0.274,1.627,0.132,0.049,2.775,0.04,0.742,0.517,0.413,1.227,0.37,0.11,0.293,0.151,1.264
-1.394,4.828,102,ILTCK,1.0,0.044,1.136,0.051,0.013,2.724,0.49,1.634,0.014,1.576,0.38,2.113,0.424,0.015,2.938,0.094,0.751,0.665,1.042,1.097,0.412,0.88,0.325,0.273,1.083
1.115,4.345,344,CMC1+ Temra,0.759,0.033,1.196,0.02,0.013,1.159,0.025,0.815,0.072,1.736,0.208,1.84,0.462,0.043,1.375,0.134,0.456,0.345,0.719,0.72,0.206,0.661,0.229,0.108,0.908
8.78,6.035,547,GZMK+ Tex,0.548,0.042,1.477,0.67,0.2,1.643,0.606,0.757,0.116,0.218,0.585,0.441,0.074,0.613,1.409,1.704,0.732,0.074,0.293,0.725,0.291,0.102,0.528,0.154,0.362
-0.279,9.655,13,GNLY+ Temra,1.0,0.0,0.29,0.0,0.0,2.791,0.0,0.927,0.0,0.0,0.18,1.479,0.0,0.0,2.525,0.1,0.642,0.526,0.332,0.53,0.18,0.079,0.2,0.0,0.408
11.985,11.104,102,Cycling T,1.0,0.0,1.579,0.022,0.103,0.312,0.157,0.511,0.153,0.331,0.585,0.191,0.73,0.066,0.479,0.569,0.441,0.319,0.566,0.632,0.078,0.339,0.168,0.247,0.033
-1.951,-1.448,125,Tn,1.0,0.01,0.271,0.0,0.0,0.0,0.006,0.463,0.118,2.326,0.143,1.546,1.774,0.0,0.102,0.0,0.192,0.445,1.898,0.703,0.109,1.927,0.014,0.0,0.0
-1.254,-2.172,16,Tn,1.0,0.0,0.179,0.0,0.0,0.0,0.104,0.5,0.0,2.423,0.091,1.178,1.492,0.0,0.07,0.0,0.0,0.486,1.7,0.882,0.257,1.71,0.0,0.0,0.0
3.902,11.586,2,ZNF683+ Teff,1.0,0.0,1.436,0.0,0.0,0.966,0.749,2.002,0.0,0.0,0.0,0.0,0.687,0.0,1.144,0.0,0.0,0.687,1.715,1.893,0.0,0.0,0.0,1.436,0.0
-0.418,5.069,115,ILTCK,0.67,0.008,1.236,0.101,0.005,2.213,0.177,1.33,0.019,1.227,0.24,1.61,0.155,0.072,2.285,0.176,0.866,0.412,0.805,1.021,0.362,0.533,0.345,0.224,1.11
-2.23,1.448,14,Tn,1.0,0.0,0.267,0.0,0.0,0.19,0.085,0.22,0.176,2.672,0.0,1.704,2.313,0.0,0.257,0.0,0.083,0.336,2.049,0.897,0.229,2.049,0.121,0.0,0.0
2.509,3.379,264,Early Tcm/Tem,0.807,0.033,1.453,0.032,0.0,0.325,0.019,0.895,0.143,2.438,0.2,1.796,1.028,0.037,0.602,0.13,0.406,0.602,1.021,0.815,0.266,1.233,0.12,0.332,0.211
-1.812,5.552,1,ILTCK,1.0,0.0,1.424,0.0,0.0,3.139,0.0,2.348,0.0,0.0,0.0,0.0,0.0,0.0,3.575,0.0,0.0,1.424,0.0,0.0,1.424,0.0,0.0,1.989,1.989
1.394,3.379,59,ILTCK,0.78,0.041,1.337,0.035,0.016,0.331,0.047,0.662,0.068,2.121,0.266,1.938,1.196,0.025,0.767,0.181,0.421,0.598,1.669,0.749,0.257,1.75,0.103,0.27,0.209
-1.254,6.517,279,GNLY+ Temra,0.946,0.018,0.658,0.006,0.005,2.708,0.177,1.02,0.0,0.426,0.194,1.772,0.109,0.029,2.641,0.021,0.799,0.406,0.384,1.178,0.358,0.129,0.211,0.099,1.261
-1.254,5.552,173,ILTCK,0.896,0.068,1.063,0.05,0.046,2.949,0.387,1.477,0.016,0.356,0.232,2.035,0.103,0.043,3.117,0.127,1.006,0.409,0.535,1.253,0.491,0.193,0.429,0.103,1.375
